Date,Recorder_1,Recorder_2,Plot_id,Quadrant,Species,Cover
2018-07-17,Elizabeth Simpson,,3233,2,Elymus glaucus,3
2018-07-17,Elizabeth Simpson,,3233,2,rock,0
2018-07-17,Elizabeth Simpson,,3233,2,soil,0
2018-07-17,Elizabeth Simpson,,3233,2,moss,0
2018-07-17,Elizabeth Simpson,,3233,2,grass (dead),10
2018-07-17,Elizabeth Simpson,,3233,2,Melica bulbosa,2
2018-07-17,Elizabeth Simpson,,3233,4,Symphoricarpos oreophilus,0
2018-07-17,Elizabeth Simpson,,3233,4,Helianthella uniflora,12
2018-07-17,Elizabeth Simpson,,3233,4,Tragopogon dubius,7
2018-07-17,Elizabeth Simpson,,3233,4,Poa bulbosa,60
2018-07-17,Elizabeth Simpson,,3233,4,Crepis acuminata,0
2018-07-17,Elizabeth Simpson,,3233,4,Collomia linearis,0.5
2018-07-17,Elizabeth Simpson,,3233,4,Eriogonum heracleoides,0
2018-07-17,Elizabeth Simpson,,3233,4,Elymus glaucus,5
2018-07-17,Elizabeth Simpson,,3233,4,rock,3
2018-07-17,Elizabeth Simpson,,3233,4,soil,4
2018-07-17,Elizabeth Simpson,,3233,4,moss,10
2018-07-17,Elizabeth Simpson,,3233,4,grass (dead),5
2018-07-17,Elizabeth Simpson,,3233,4,Melica bulbosa,0
2018-07-17,Elizabeth Simpson,,3232,3,Balsamorhiza sagittata,18
2018-07-17,Elizabeth Simpson,,3232,3,Poa bulbosa,14
2018-07-17,Elizabeth Simpson,,3232,3,Elymus smithii,6
2018-07-17,Elizabeth Simpson,,3232,3,Poa secunda,0
2018-07-17,Elizabeth Simpson,,3232,3,poo,3
2018-07-17,Elizabeth Simpson,,3232,3,Poa bulbosa,9
2018-07-17,Elizabeth Simpson,,3232,3,rock,22
2018-07-17,Elizabeth Simpson,,3232,3,moss,18
2018-07-17,Elizabeth Simpson,,3232,3,soil,9
2018-07-17,Elizabeth Simpson,,3232,3,grass (dead),5
2018-07-17,Elizabeth Simpson,,3232,3,Astragalus cibarius,6
2018-07-17,Elizabeth Simpson,,3232,4,Balsamorhiza sagittata,36
2018-07-17,Elizabeth Simpson,,3232,4,Poa bulbosa,15
2018-07-17,Elizabeth Simpson,,3232,4,Elymus smithii,4
2018-07-17,Elizabeth Simpson,,3232,4,Poa secunda,0.5
2018-07-17,Elizabeth Simpson,,3232,4,poo,0.5
2018-07-17,Elizabeth Simpson,,3232,4,Poa bulbosa,4
2018-07-17,Elizabeth Simpson,,3232,4,rock,3
2018-07-17,Elizabeth Simpson,,3232,4,moss,13
2018-07-17,Elizabeth Simpson,,3232,4,soil,5
2018-07-17,Elizabeth Simpson,,3232,4,grass (dead),20
2018-07-17,Elizabeth Simpson,,3232,4,Astragalus cibarius,5
2018-07-17,Elizabeth Simpson,,3232,2,Balsamorhiza sagittata,29
2018-07-17,Elizabeth Simpson,,3232,2,Poa bulbosa,6
2018-07-17,Elizabeth Simpson,,3232,2,Elymus smithii,11
2018-07-17,Elizabeth Simpson,,3232,2,Poa secunda,4
2018-07-17,Elizabeth Simpson,,3232,2,poo,6
2018-07-17,Elizabeth Simpson,,3232,2,Poa bulbosa,6
2018-07-17,Elizabeth Simpson,,3232,2,rock,4
2018-07-17,Elizabeth Simpson,,3232,2,moss,10
2018-07-17,Elizabeth Simpson,,3232,2,soil,7
2018-07-17,Elizabeth Simpson,,3232,2,grass (dead),13
2018-07-17,Elizabeth Simpson,,3232,2,Astragalus cibarius,5
2018-07-17,Elizabeth Simpson,,3232,1,Balsamorhiza sagittata,37
2018-07-17,Elizabeth Simpson,,3232,1,Poa bulbosa,9
2018-07-17,Elizabeth Simpson,,3232,1,Elymus smithii,14
2018-07-17,Elizabeth Simpson,,3232,1,Poa secunda,2
2018-07-17,Elizabeth Simpson,,3232,1,poo,4
2018-07-17,Elizabeth Simpson,,3232,1,Poa bulbosa,1
2018-07-17,Elizabeth Simpson,,3232,1,rock,12
2018-07-17,Elizabeth Simpson,,3232,1,moss,3
2018-07-17,Elizabeth Simpson,,3232,1,soil,5
2018-07-17,Elizabeth Simpson,,3232,1,grass (dead),10
2018-07-17,Elizabeth Simpson,,3232,1,Astragalus cibarius,11
2018-07-17,Elizabeth Simpson,,3223,3,Artemisia tridentata,80
2018-07-17,Elizabeth Simpson,,3223,3,Lathyrus pauciflorus,4
2018-07-17,Elizabeth Simpson,,3223,3,Helianthella uniflora,8
2018-07-17,Elizabeth Simpson,,3223,3,Symphoricarpos oreophilus,4
2018-07-17,Elizabeth Simpson,,3223,3,Eriogonum heracleoides,0
2018-07-17,Elizabeth Simpson,,3223,3,Tragopogon dubius,0
2018-07-17,Elizabeth Simpson,,3223,3,Eucephalus elegans,0
2018-07-17,Elizabeth Simpson,,3223,3,Erigeron speciosus,12
2018-07-17,Elizabeth Simpson,,3223,3,Lupinus sericeus,3
2018-07-17,Elizabeth Simpson,,3223,3,Pseudostellaria jamesiana,3
2018-07-17,Elizabeth Simpson,,3223,3,Collomia linearis,0
2018-07-17,Elizabeth Simpson,,3223,3,grass (dead),10
2018-07-17,Elizabeth Simpson,,3223,3,soil,0
2018-07-17,Elizabeth Simpson,,3223,3,Bromus carinatus,0
2018-07-17,Elizabeth Simpson,,3223,3,Poa bulbosa,0
2018-07-17,Elizabeth Simpson,,3223,3,Melica bulbosa,0
2018-07-17,Elizabeth Simpson,,3223,3,Elymus glaucus,1
2018-07-17,Elizabeth Simpson,,3223,3,Crepis acuminata,0
2018-07-17,Elizabeth Simpson,,3223,4,Artemisia tridentata,0
2018-07-17,Elizabeth Simpson,,3223,4,Lathyrus pauciflorus,20
2018-07-17,Elizabeth Simpson,,3223,4,Helianthella uniflora,0
2018-07-17,Elizabeth Simpson,,3223,4,Symphoricarpos oreophilus,5
2018-07-17,Elizabeth Simpson,,3223,4,Eriogonum heracleoides,2
2018-07-17,Elizabeth Simpson,,3223,4,Tragopogon dubius,0
2018-07-17,Elizabeth Simpson,,3223,4,Eucephalus elegans,0
2018-07-17,Elizabeth Simpson,,3223,4,Erigeron speciosus,16
2018-07-17,Elizabeth Simpson,,3223,4,Lupinus sericeus,5
2018-07-17,Elizabeth Simpson,,3223,4,Pseudostellaria jamesiana,2
2018-07-17,Elizabeth Simpson,,3223,4,Collomia linearis,0.5
2018-07-17,Elizabeth Simpson,,3223,4,grass (dead),50
2018-07-17,Elizabeth Simpson,,3223,4,soil,0
2018-07-17,Elizabeth Simpson,,3223,4,Bromus carinatus,4
2018-07-17,Elizabeth Simpson,,3223,4,Poa bulbosa,0
2018-07-17,Elizabeth Simpson,,3223,4,Melica bulbosa,0
2018-07-17,Elizabeth Simpson,,3223,4,Elymus glaucus,0
2018-07-17,Elizabeth Simpson,,3223,4,Crepis acuminata,0
2018-07-17,Elizabeth Simpson,,3223,2,Artemisia tridentata,0
2018-07-17,Elizabeth Simpson,,3223,2,Lathyrus pauciflorus,16
2018-07-17,Elizabeth Simpson,,3223,2,Helianthella uniflora,0
2018-07-17,Elizabeth Simpson,,3223,2,Symphoricarpos oreophilus,70
2018-07-17,Elizabeth Simpson,,3223,2,Eriogonum heracleoides,7
2018-07-17,Elizabeth Simpson,,3223,2,Tragopogon dubius,0
2018-07-17,Elizabeth Simpson,,3223,2,Eucephalus elegans,0
2018-07-17,Elizabeth Simpson,,3223,2,Erigeron speciosus,9
2018-07-17,Elizabeth Simpson,,3223,2,Lupinus sericeus,0
2018-07-17,Elizabeth Simpson,,3223,2,Pseudostellaria jamesiana,0
2018-07-17,Elizabeth Simpson,,3223,2,Collomia linearis,0
2018-07-17,Elizabeth Simpson,,3223,2,grass (dead),10
2018-07-17,Elizabeth Simpson,,3223,2,soil,16
2018-07-17,Elizabeth Simpson,,3223,2,Bromus carinatus,2
2018-07-17,Elizabeth Simpson,,3223,2,Poa bulbosa,2
2018-07-17,Elizabeth Simpson,,3223,2,Melica bulbosa,0
2018-07-17,Elizabeth Simpson,,3223,2,Elymus glaucus,0
2018-07-17,Elizabeth Simpson,,3223,2,Crepis acuminata,3
2018-07-17,Elizabeth Simpson,,3223,1,Artemisia tridentata,5
2018-07-17,Elizabeth Simpson,,3223,1,Lathyrus pauciflorus,8
2018-07-17,Elizabeth Simpson,,3223,1,Helianthella uniflora,0
2018-07-17,Elizabeth Simpson,,3223,1,Symphoricarpos oreophilus,32
2018-07-17,Elizabeth Simpson,,3223,1,Eriogonum heracleoides,0
2018-07-17,Elizabeth Simpson,,3223,1,Tragopogon dubius,0
2018-07-17,Elizabeth Simpson,,3223,1,Eucephalus elegans,0
2018-07-17,Elizabeth Simpson,,3223,1,Erigeron speciosus,8
2018-07-17,Elizabeth Simpson,,3223,1,Lupinus sericeus,0
2018-07-17,Elizabeth Simpson,,3223,1,Pseudostellaria jamesiana,0
2018-07-17,Elizabeth Simpson,,3223,1,Collomia linearis,0.5
2018-07-17,Elizabeth Simpson,,3223,1,grass (dead),40
2018-07-17,Elizabeth Simpson,,3223,1,soil,7
2018-07-17,Elizabeth Simpson,,3223,1,Bromus carinatus,0
2018-07-17,Elizabeth Simpson,,3223,1,Poa bulbosa,6
2018-07-17,Elizabeth Simpson,,3223,1,Melica bulbosa,1
2018-07-17,Elizabeth Simpson,,3223,1,Elymus glaucus,0
2018-07-17,Elizabeth Simpson,,3223,1,Crepis acuminata,0
2018-07-19,Elizabeth Simpson,,2311,2,Clematis occidentalis,24
2018-07-19,Elizabeth Simpson,,2311,2,Paxistima myrsinites,20
2018-07-19,Elizabeth Simpson,,2311,2,Ozomelis stauropetala,5
2018-07-19,Elizabeth Simpson,,2311,2,Maianthemum racemosum,3
2018-07-19,Elizabeth Simpson,,2311,2,Physocarpus malvaceus,0
2018-07-19,Elizabeth Simpson,,2311,2,Berberis repens,9
2018-07-19,Elizabeth Simpson,,2311,2,Bromus carinatus,0
2018-07-19,Elizabeth Simpson,,2311,2,lichen,2
2018-07-19,Elizabeth Simpson,,2311,2,Arnica cordifolia,6
2018-07-19,Elizabeth Simpson,,2311,2,moss,22
2018-07-19,Elizabeth Simpson,,2311,2,moss,4
2018-07-19,Elizabeth Simpson,,2311,2,Lupinus sericeus,0
2018-07-19,Elizabeth Simpson,,2311,2,Carex sp.,19
2018-07-19,Elizabeth Simpson,,2311,2,grass (dead),5
2018-07-19,Elizabeth Simpson,,2311,2,sticks,7
2018-07-19,Elizabeth Simpson,,2311,2,lichen,2
2018-07-19,Elizabeth Simpson,,2311,2,Pseudotsuga menziesii (cones),1
2018-07-19,Elizabeth Simpson,,2311,2,Prosartes trachycarpa,0
2018-07-19,Elizabeth Simpson,,2311,2,Amelanchier alnifolia,0
2018-07-19,Elizabeth Simpson,,2311,1,Clematis occidentalis,15
2018-07-19,Elizabeth Simpson,,2311,1,Paxistima myrsinites,9
2018-07-19,Elizabeth Simpson,,2311,1,Ozomelis stauropetala,4
2018-07-19,Elizabeth Simpson,,2311,1,Maianthemum racemosum,0
2018-07-19,Elizabeth Simpson,,2311,1,Physocarpus malvaceus,0
2018-07-19,Elizabeth Simpson,,2311,1,Berberis repens,0
2018-07-19,Elizabeth Simpson,,2311,1,Bromus carinatus,0
2018-07-19,Elizabeth Simpson,,2311,1,lichen,2
2018-07-19,Elizabeth Simpson,,2311,1,Arnica cordifolia,7
2018-07-19,Elizabeth Simpson,,2311,1,moss,2
2018-07-19,Elizabeth Simpson,,2311,1,moss,12
2018-07-19,Elizabeth Simpson,,2311,1,Lupinus sericeus,0
2018-07-19,Elizabeth Simpson,,2311,1,Carex sp.,5
2018-07-19,Elizabeth Simpson,,2311,1,grass (dead),20
2018-07-19,Elizabeth Simpson,,2311,1,sticks,20
2018-07-19,Elizabeth Simpson,,2311,1,lichen,0
2018-07-19,Elizabeth Simpson,,2311,1,Pseudotsuga menziesii (cones),2
2018-07-19,Elizabeth Simpson,,2311,1,Prosartes trachycarpa,5
2018-07-19,Elizabeth Simpson,,2311,1,Amelanchier alnifolia,0
2018-07-19,Elizabeth Simpson,,2311,3,Clematis occidentalis,19
2018-07-19,Elizabeth Simpson,,2311,3,Paxistima myrsinites,23
2018-07-19,Elizabeth Simpson,,2311,3,Ozomelis stauropetala,16
2018-07-19,Elizabeth Simpson,,2311,3,Maianthemum racemosum,0
2018-07-19,Elizabeth Simpson,,2311,3,Physocarpus malvaceus,0
2018-07-19,Elizabeth Simpson,,2311,3,Berberis repens,2
2018-07-19,Elizabeth Simpson,,2311,3,Bromus carinatus,2
2018-07-19,Elizabeth Simpson,,2311,3,lichen,3
2018-07-19,Elizabeth Simpson,,2311,3,Arnica cordifolia,5
2018-07-19,Elizabeth Simpson,,2311,3,moss,20
2018-07-19,Elizabeth Simpson,,2311,3,moss,5
2018-07-19,Elizabeth Simpson,,2311,3,Lupinus sericeus,0
2018-07-19,Elizabeth Simpson,,2311,3,Carex sp.,3
2018-07-19,Elizabeth Simpson,,2311,3,grass (dead),0
2018-07-19,Elizabeth Simpson,,2311,3,sticks,7
2018-07-19,Elizabeth Simpson,,2311,3,lichen,1
2018-07-19,Elizabeth Simpson,,2311,3,Pseudotsuga menziesii (cones),0
2018-07-19,Elizabeth Simpson,,2311,3,Prosartes trachycarpa,0
2018-07-19,Elizabeth Simpson,,2311,3,Amelanchier alnifolia,19
2018-07-19,Elizabeth Simpson,,2311,4,Clematis occidentalis,20
2018-07-19,Elizabeth Simpson,,2311,4,Paxistima myrsinites,18
2018-07-19,Elizabeth Simpson,,2311,4,Ozomelis stauropetala,2
2018-07-19,Elizabeth Simpson,,2311,4,Maianthemum racemosum,0
2018-07-19,Elizabeth Simpson,,2311,4,Physocarpus malvaceus,0
2018-07-19,Elizabeth Simpson,,2311,4,Berberis repens,0
2018-07-19,Elizabeth Simpson,,2311,4,Bromus carinatus,0
2018-07-19,Elizabeth Simpson,,2311,4,lichen,9
2018-07-19,Elizabeth Simpson,,2311,4,Arnica cordifolia,2
2018-07-19,Elizabeth Simpson,,2311,4,moss,13
2018-07-19,Elizabeth Simpson,,2311,4,moss,35
2018-07-19,Elizabeth Simpson,,2311,4,Lupinus sericeus,0.5
2018-07-19,Elizabeth Simpson,,2311,4,Carex sp.,2
2018-07-19,Elizabeth Simpson,,2311,4,grass (dead),4
2018-07-19,Elizabeth Simpson,,2311,4,sticks,5
2018-07-19,Elizabeth Simpson,,2311,4,lichen,0
2018-07-19,Elizabeth Simpson,,2311,4,Pseudotsuga menziesii (cones),2
2018-07-19,Elizabeth Simpson,,2311,4,Prosartes trachycarpa,0
2018-07-19,Elizabeth Simpson,,2311,4,Amelanchier alnifolia,0
2018-07-19,Elizabeth Simpson,,2313,2,Paxistima myrsinites,0
2018-07-19,Elizabeth Simpson,,2313,2,Achillea millefolium,0
2018-07-19,Elizabeth Simpson,,2313,2,Berberis repens,38
2018-07-19,Elizabeth Simpson,,2313,2,asteraceae,1
2018-07-19,Elizabeth Simpson,,2313,2,lichen,7
2018-07-19,Elizabeth Simpson,,2313,2,Leucopoa kingii,7
2018-07-19,Elizabeth Simpson,,2313,2,Castilleja linariifolia,1
2018-07-19,Elizabeth Simpson,,2313,2,moss,8
2018-07-19,Elizabeth Simpson,,2313,2,moss,0
2018-07-19,Elizabeth Simpson,,2313,2,Collomia linearis,0
2018-07-19,Elizabeth Simpson,,2313,2,Leucopoa kingii,0
2018-07-19,Elizabeth Simpson,,2313,2,rock,33
2018-07-19,Elizabeth Simpson,,2313,2,sticks,6
2018-07-19,Elizabeth Simpson,,2313,2,log,2
2018-07-19,Elizabeth Simpson,,2313,2,moss,6
2018-07-19,Elizabeth Simpson,,2313,2,Pseudostellaria jamesiana,0
2018-07-19,Elizabeth Simpson,,2313,2,soil,0
2018-07-19,Elizabeth Simpson,,2313,2,organic matter,0
2018-07-19,Elizabeth Simpson,,2313,2,Pseudotsuga menziesii (cones),1
2018-07-19,Elizabeth Simpson,,2313,2,organic matter,5
2018-07-19,Elizabeth Simpson,,2313,2,Antennaria alpina,0
2018-07-19,Elizabeth Simpson,,2313,2,Cystopteris fragilis,0
2018-07-19,Elizabeth Simpson,,2313,1,Paxistima myrsinites,5
2018-07-19,Elizabeth Simpson,,2313,1,Achillea millefolium,0
2018-07-19,Elizabeth Simpson,,2313,1,Berberis repens,17
2018-07-19,Elizabeth Simpson,,2313,1,asteraceae,0
2018-07-19,Elizabeth Simpson,,2313,1,lichen,2
2018-07-19,Elizabeth Simpson,,2313,1,Leucopoa kingii,0
2018-07-19,Elizabeth Simpson,,2313,1,Castilleja linariifolia,0
2018-07-19,Elizabeth Simpson,,2313,1,moss,8
2018-07-19,Elizabeth Simpson,,2313,1,moss,1
2018-07-19,Elizabeth Simpson,,2313,1,Collomia linearis,0
2018-07-19,Elizabeth Simpson,,2313,1,Leucopoa kingii,0
2018-07-19,Elizabeth Simpson,,2313,1,rock,50
2018-07-19,Elizabeth Simpson,,2313,1,sticks,6
2018-07-19,Elizabeth Simpson,,2313,1,log,35
2018-07-19,Elizabeth Simpson,,2313,1,moss,3
2018-07-19,Elizabeth Simpson,,2313,1,Pseudostellaria jamesiana,2
2018-07-19,Elizabeth Simpson,,2313,1,soil,0
2018-07-19,Elizabeth Simpson,,2313,1,organic matter,2
2018-07-19,Elizabeth Simpson,,2313,1,Pseudotsuga menziesii (cones),0
2018-07-19,Elizabeth Simpson,,2313,1,organic matter,5
2018-07-19,Elizabeth Simpson,,2313,1,Antennaria alpina,0
2018-07-19,Elizabeth Simpson,,2313,1,Cystopteris fragilis,0
2018-07-19,Elizabeth Simpson,,2313,3,Paxistima myrsinites,33
2018-07-19,Elizabeth Simpson,,2313,3,Achillea millefolium,9
2018-07-19,Elizabeth Simpson,,2313,3,Berberis repens,24
2018-07-19,Elizabeth Simpson,,2313,3,asteraceae,3
2018-07-19,Elizabeth Simpson,,2313,3,lichen,0
2018-07-19,Elizabeth Simpson,,2313,3,Leucopoa kingii,4
2018-07-19,Elizabeth Simpson,,2313,3,Castilleja linariifolia,0
2018-07-19,Elizabeth Simpson,,2313,3,moss,5
2018-07-19,Elizabeth Simpson,,2313,3,moss,0
2018-07-19,Elizabeth Simpson,,2313,3,Collomia linearis,0.5
2018-07-19,Elizabeth Simpson,,2313,3,Leucopoa kingii,2
2018-07-19,Elizabeth Simpson,,2313,3,rock,24
2018-07-19,Elizabeth Simpson,,2313,3,sticks,3
2018-07-19,Elizabeth Simpson,,2313,3,log,13
2018-07-19,Elizabeth Simpson,,2313,3,moss,1
2018-07-19,Elizabeth Simpson,,2313,3,Pseudostellaria jamesiana,0.5
2018-07-19,Elizabeth Simpson,,2313,3,soil,3
2018-07-19,Elizabeth Simpson,,2313,3,organic matter,5
2018-07-19,Elizabeth Simpson,,2313,3,Pseudotsuga menziesii (cones),0
2018-07-19,Elizabeth Simpson,,2313,3,organic matter,10
2018-07-19,Elizabeth Simpson,,2313,3,Antennaria alpina,0.5
2018-07-19,Elizabeth Simpson,,2313,3,Cystopteris fragilis,0
2018-07-19,Elizabeth Simpson,,2313,4,Paxistima myrsinites,4
2018-07-19,Elizabeth Simpson,,2313,4,Achillea millefolium,3
2018-07-19,Elizabeth Simpson,,2313,4,Berberis repens,7
2018-07-19,Elizabeth Simpson,,2313,4,asteraceae,0.5
2018-07-19,Elizabeth Simpson,,2313,4,lichen,0
2018-07-19,Elizabeth Simpson,,2313,4,Leucopoa kingii,4
2018-07-19,Elizabeth Simpson,,2313,4,Castilleja linariifolia,0
2018-07-19,Elizabeth Simpson,,2313,4,moss,1
2018-07-19,Elizabeth Simpson,,2313,4,moss,0
2018-07-19,Elizabeth Simpson,,2313,4,Collomia linearis,0.5
2018-07-19,Elizabeth Simpson,,2313,4,Leucopoa kingii,0
2018-07-19,Elizabeth Simpson,,2313,4,rock,80
2018-07-19,Elizabeth Simpson,,2313,4,sticks,1
2018-07-19,Elizabeth Simpson,,2313,4,log,15
2018-07-19,Elizabeth Simpson,,2313,4,moss,3
2018-07-19,Elizabeth Simpson,,2313,4,Pseudostellaria jamesiana,0
2018-07-19,Elizabeth Simpson,,2313,4,soil,0
2018-07-19,Elizabeth Simpson,,2313,4,organic matter,2
2018-07-19,Elizabeth Simpson,,2313,4,Pseudotsuga menziesii (cones),0
2018-07-19,Elizabeth Simpson,,2313,4,organic matter,2
2018-07-19,Elizabeth Simpson,,2313,4,Antennaria alpina,0
2018-07-19,Elizabeth Simpson,,2313,4,Cystopteris fragilis,2
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Physocarpus malvaceus,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Paxistima myrsinites,10
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Fragaria vesca,7
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Symphoricarpos oreophilus,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Poa sp.,8
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Amelanchier alnifolia,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Arnica cordifolia,18
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Rosa woodsii,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,moss,4
2018-07-20,Elizabeth Simpson,Emily James,2331,4,lichen,13
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Pseudostellaria jamesiana,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Pseudotsuga menziesii (cones),2
2018-07-20,Elizabeth Simpson,Emily James,2331,4,grass (dead),26
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Physocarpus malvaceus (dead leaves),11
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Berberis repens,0
2018-07-20,Elizabeth Simpson,Emily James,2331,4,Prunus virginiana,0
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Physocarpus malvaceus,3
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Paxistima myrsinites,8
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Fragaria vesca,5
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Symphoricarpos oreophilus,0
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Poa sp.,11
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Amelanchier alnifolia,0
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Arnica cordifolia,17
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Rosa woodsii,0
2018-07-20,Elizabeth Simpson,Emily James,2331,2,moss,8
2018-07-20,Elizabeth Simpson,Emily James,2331,2,lichen,9
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Pseudostellaria jamesiana,0
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Pseudotsuga menziesii (cones),3
2018-07-20,Elizabeth Simpson,Emily James,2331,2,grass (dead),28
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Physocarpus malvaceus (dead leaves),8
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Berberis repens,2
2018-07-20,Elizabeth Simpson,Emily James,2331,2,Prunus virginiana,0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Physocarpus malvaceus,24
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Paxistima myrsinites,9
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Fragaria vesca,3
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Symphoricarpos oreophilus,1
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Poa sp.,5
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Amelanchier alnifolia,0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Arnica cordifolia,12
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Rosa woodsii,0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,moss,5
2018-07-20,Elizabeth Simpson,Emily James,2331,1,lichen,1
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Pseudostellaria jamesiana,0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Pseudotsuga menziesii (cones),0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,grass (dead),30
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Physocarpus malvaceus (dead leaves),9
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Berberis repens,0
2018-07-20,Elizabeth Simpson,Emily James,2331,1,Prunus virginiana,1
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Physocarpus malvaceus,8
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Paxistima myrsinites,6
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Fragaria vesca,9
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Symphoricarpos oreophilus,0
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Poa sp.,3
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Amelanchier alnifolia,0
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Arnica cordifolia,11
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Rosa woodsii,1
2018-07-20,Elizabeth Simpson,Emily James,2331,3,moss,4
2018-07-20,Elizabeth Simpson,Emily James,2331,3,lichen,0
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Pseudostellaria jamesiana,1
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Pseudotsuga menziesii (cones),0
2018-07-20,Elizabeth Simpson,Emily James,2331,3,grass (dead),24
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Physocarpus malvaceus (dead leaves),30
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Berberis repens,0
2018-07-20,Elizabeth Simpson,Emily James,2331,3,Prunus virginiana,2
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Physocarpus malvaceus,0
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Symphoricarpos oreophilus,3
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Berberis repens,2
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Eucephalus elegans,12
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Sedum debile,0
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Leucopoa kingii,24
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Pseudotsuga menziesii (cones),13
2018-07-20,Elizabeth Simpson,Emily James,2332,3,rock,8
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Collinsia parviflora,0.5
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Pseudotsuga menziesii (needles),17
2018-07-20,Elizabeth Simpson,Emily James,2332,3,moss,0
2018-07-20,Elizabeth Simpson,Emily James,2332,3,moss,1
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Physocarpus malvaceus (dead leaves),1
2018-07-20,Elizabeth Simpson,Emily James,2332,3,poo,0
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Poa sp.,0
2018-07-20,Elizabeth Simpson,Emily James,2332,3,soil,2
2018-07-20,Elizabeth Simpson,Emily James,2332,3,grass (dead),18
2018-07-20,Elizabeth Simpson,Emily James,2332,3,Arnica cordifolia,1
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Physocarpus malvaceus,0
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Symphoricarpos oreophilus,7
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Berberis repens,8
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Eucephalus elegans,6
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Sedum debile,1
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Leucopoa kingii,8
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Pseudotsuga menziesii (cones),23
2018-07-20,Elizabeth Simpson,Emily James,2332,4,rock,9
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Collinsia parviflora,4
2018-07-20,Elizabeth Simpson,Emily James,2332,4,Pseudotsuga menziesii (needles),16
2018-07-20,Elizabeth Simpson,Emily James,2332,4,moss,1
2018-07-20,Elizabeth Simpson,Emily James,2332,4,moss,0
